city,latitude,longitude,name,zip,state
Crestwood,41.65236,-87.73756,Boston Market,60418,IL
Pittsburgh,40.455887,-79.941648,Boston Market,15224,PA
Rocky Mount,35.9442,-77.7753,McDonald's,27801,NC
West Hartford,41.754897,-72.766093,Boston Market,6107,CT
New Bern,35.103709,-77.085322,Chick-fil-A,28562,NC
Midway Park,34.732051,-77.350008,Taco Bell,28544,NC
Altoona,41.65814,-93.50059,Burger King,50009,IA
Aloha,45.49496,-122.87326,Burger King,97003,OR
Burlington,36.071098,-79.494643,Bojangles' Famous Chicken 'n Biscuits,27215,NC
Eden,36.488783,-79.739254,Taco Bell,27288,NC
Locust,35.254967,-80.451759,Bojangles' Famous Chicken 'n Biscuits,28097,NC
Albemarle,35.347539,-80.166738,Taco Bell,28001,NC
Chambersburg,39.92084,-77.59563,Burger King,17202,PA
Bloomington,40.49636,-88.95231,Burger King,61704,IL
Albemarle,35.34399,-80.17131,Arby's,28001,NC
Jamestown,46.888236,-98.719794,McDonald's,58401,ND
Jamestown,46.899914,-98.708014,Hardee's,58401,ND
Jamestown,46.89,-98.7178,Arby's,58401,ND
Jamestown,46.901512,-98.70824,Domino's Pizza,58401,ND
Minot,48.229851,-101.295835,McDonald's,58701,ND
Minot,48.21526,-101.29652,Arby's,58701,ND
Minot,48.219926,-101.296028,Burger King,58701,ND
Minot,48.22007,-101.29603,The Pita Pit,58701,ND
Dumas,33.87634,-91.48227,SONIC Drive In,71639,AR
Winslow,35.01617,-110.68156,Sonic Drive-In,86047,AZ
Edwardsville,38.78841,-89.97861,Sonic Drive-In,62025,IL
Yuma,32.67092,-114.59936,Sonic Drive-In,85365,AZ
Mount Orab,39.04426,-83.92209,Skyline Chili,45154,OH
Bonney Lake,47.16804,-122.16384,SONIC Drive In,98391,WA
Oxford,39.510345,-84.74222,Skyline Chili,45056,OH
Bristow,35.830679,-96.391998,Sonic Drive-In,74010,OK
Independence,38.931845,-84.546752,Skyline Chili,41051,KY
Leesville,31.14684,-93.2652,SONIC Drive In,71446,LA
Leland,33.39715,-90.90216,Sonic Drive-In,38756,MS
Conway,35.10972,-92.44158,Sonic Drive-In,72032,AR
Mandan,46.827264,-100.883802,Hardee's,58554,ND
Wahpeton,46.2636,-96.60218,Subway,58075,ND
Wahpeton,46.2645,-96.61381,Burger King,58075,ND
Lexington,35.7791,-80.2598,Wendy's,27292,NC
Lexington,35.826728,-80.249726,Arby's,27292,NC
Winston Salem,35.9946,-80.268,McDonald's,27127,NC
Mount Airy,36.47726,-80.61877,Arby's,27030,NC
Mount Airy,36.481889,-80.614612,Wendy's,27030,NC
Mount Airy,36.4774,-80.6181,KFC,27030,NC
Mount Airy,36.48605,-80.61622,Bojangles' Famous Chicken 'n Biscuits,27030,NC
Mount Airy,36.47578,-80.61961,Taco Bell,27030,NC
Mount Airy,36.5041,-80.6066,McDonald's,27030,NC
Mount Airy,36.4752,-80.6198,Hardee's,27030,NC
Mount Airy,36.5011,-80.6346,Hardee's,27030,NC
Mount Airy,36.48386,-80.61388,McDonald's,27030,NC
Concord,43.259243,-71.580582,McDonald's,3303,NH
Franklin,43.44832,-71.62945,McDonald's,3235,NH
Concord,43.22897,-71.48333,Taco Bell,3301,NH
Frisco,33.15897,-96.83929,Slim Chickens,75033,TX
Helotes,29.56049,-98.677986,Slim Chickens,78023,TX
Morrilton,35.17009,-92.71961,McDonald's,72110,AR
Lowell,41.2899,-87.398091,McDonald's,46356,IN
Lumberton,30.256138,-94.198237,McDonald's,77657,TX
South Windsor,41.8237,-72.6086,McDonald's,6074,CT
South Burlington,44.43763,-73.21083,McDonald's,5403,VT
South Burlington,44.46441,-73.18312,McDonald's,5403,VT
South Hill,36.71719,-78.11745,McDonald's,23970,VA
Walton,38.85851,-84.61866,McDonald's,41094,KY
Warrenton,38.72634,-77.80302,McDonald's,20186,VA
Waterbury,41.5718,-73.0085,McDonald's,6704,CT
Warsaw,38.25306,-93.36697,McDonald's,65355,MO
Tulsa,36.06044,-96.00355,McDonald's,74132,OK
Troy,38.98747,-90.97114,McDonald's,63379,MO
Mc Calla,33.27893,-87.09912,McDonald's,35111,AL
Woodville,30.764683,-94.415971,McDonald's,75979,TX
Vernon Rockville,41.82908,-72.49615,McDonald's,6066,CT
Vernon Rockville,41.856182,-72.42974,McDonalds,6066,CT
Millville,39.4182,-75.0397,KFC,8332,NJ
Salida,38.52248,-106.02129,SONIC Drive In,81201,CO
San Antonio,29.495428,-98.70723,SONIC Drive In,78253,TX
Oscoda,44.427,-83.33008,McDonald's,48750,MI
Orrville,40.846587,-81.764059,McDonald's,44667,OH
Seminole,35.22873,-96.67117,SONIC Drive In,74868,OK
Scottsville,36.75084,-86.19144,SONIC Drive In,42164,KY
Sedalia,38.6876,-93.25159,SONIC Drive In,65301,MO
Sedalia,38.70462,-93.23077,SONIC Drive In,65301,MO
Ottumwa,41.00497,-92.42564,McDonald's,52501,IA
Ottawa,41.378181,-88.844451,McDonald's,61350,IL
Owens Cross Roads,34.65821,-86.48196,McDonald's,35763,AL
Fallon,39.47737,-118.80236,SONIC Drive In,89406,NV
Flint,42.99084,-83.73737,SONIC Drive In,48507,MI
Foley,30.37983,-87.68241,SONIC Drive In,36535,AL
Paris,38.19246,-84.27701,McDonald's,40361,KY
Parker,39.534313,-104.79436,McDonald's,80134,CO
Parker,34.15064,-114.2887,McDonald's,85344,AZ
Pahrump,36.20925,-115.98532,McDonald's,89048,NV
Page,36.91983,-111.46175,McDonald's,86040,AZ
Panama City Beach,30.18856,-85.75894,McDonald's,32407,FL
Richmond,37.4642,-77.4285,McDonald's,23234,VA
Vidalia,31.56959,-91.43609,SONIC Drive In,71373,LA
Walnut Ridge,36.07298,-90.95545,SONIC Drive In,72476,AR
Warren,33.6095,-92.06545,Sonic Drive-In,71671,AR
Twin Falls,42.56951,-114.46101,Sonic Drive-In,83301,ID
Washington,38.55343,-91.00694,SONIC Drive In,63090,MO
Waynesboro,33.0812,-82.00997,SONIC Drive In,30830,GA
Dubuque,42.50754,-90.67285,Shot Tower Inn,52001,IA
Keene,42.9258,-72.28923,McDonald's,3431,NH
Cleveland,33.74796,-90.71726,SONIC Drive In,38732,MS
Colorado Springs,38.75338,-104.74126,SONIC Drive In,80911,CO
Keene,42.926,-72.2975,Five Guys,3431,NH
Checotah,35.465,-95.52485,Sonic Drive-In,74426,OK
Oneonta,33.961719,-86.460832,Sonic Drive-In,35121,AL
Oroville,39.49875,-121.56917,SONIC Drive-In,95965,CA
Pahrump,36.2146,-115.99284,SONIC Drive In,89048,NV
Pagosa Springs,37.26882,-107.0515,SONIC Drive In,81147,CO
Stuttgart,34.4922,-91.55243,SONIC Drive In,72160,AR
Tahlequah,35.91527,-94.9526,SONIC Drive In,74464,OK
West Hartford,41.78578,-72.74817,McDonalds,6117,CT
West Haven,41.270557,-72.97477,McDonald's,6516,CT
West Haven,41.28988,-72.95882,McDonald's,6516,CT
Saint Martinville,30.14303,-91.82323,McDonald's,70582,LA
New Palestine,39.722718,-85.897035,McDonald's,46163,IN
New Richmond,45.12486,-92.53825,McDonald's,54017,WI
New Ulm,44.2962,-94.44373,McDonald's,56073,MN
New Britain,41.66616,-72.8059,McDonald's,6053,CT
New Boston,33.470649,-94.408923,McDonald's,75570,TX
New London,41.3604,-72.1165,McDonald's,6320,CT
Troy,38.98351,-90.97066,SONIC Drive In,63379,MO
Tucumcari,35.15669,-103.72436,Sonic Drive-In,88401,NM
Jasper,30.90739,-94.01518,McDonald's,75951,TX
Arkadelphia,34.12332,-93.05746,SONIC Drive In,71923,AR
Auburn,40.39438,-95.83889,SONIC Drive In,68305,NE
Batesville,35.76526,-91.61956,SONIC Drive In,72501,AR
Baxter Springs,37.01667,-94.73547,SONIC Drive In,66713,KS
Rochester,44.08025,-92.50503,McDonalds,55901,MN
Valley,32.84548,-85.18245,McDonald's,36854,AL
Valdosta,30.82061,-83.31292,McDonald's,31601,GA
Tupelo,34.253044,-88.715996,McDonald's,38801,MS
Tuskegee,32.421618,-85.693886,McDonald's,36083,AL
Unionville,41.75659,-72.88279,McDonald's,6085,CT
Vidalia,32.20723,-82.378958,McDonald's,30474,GA
Vinita,36.6386,-95.15439,McDonald's,74301,OK
Lexington,35.77711,-80.25885,McDonald's,27292,NC
Lexington,37.776505,-79.433129,McDonald's,24450,VA
Linden,42.8123,-83.7894,McDonald's,48451,MI
Louisa,38.12543,-82.62732,McDonald's,41230,KY
Kearney,39.367825,-94.356011,McDonald's,64060,MO
Mount Crawford,38.356792,-78.925964,McDonalds,22841,VA
Mount Carmel,38.415725,-87.764203,McDonald's,62863,IL
Joplin,37.078409,-94.477481,McDonald's,64801,MO
Joplin,37.08511,-94.53052,McDonald's,64801,MO
Mountain Home,43.126636,-115.702015,McDonald's,83647,ID
Kanab,37.0432,-112.52502,McDonald's,84741,UT
Jefferson City,38.551234,-92.201152,McDonald's,65109,MO
Kenai,60.55963,-151.23544,McDonalds,99611,AK
Stanton,37.83932,-83.85748,McDonald's,40380,KY
Springtown,32.96287,-97.67837,McDonald's,76082,TX
Laramie,41.30866,-105.557,McDonald's,82070,WY
Caldwell,43.64493,-116.66235,Sonic Drive-In,83605,ID
Buda,30.09765,-97.87631,SONIC Drive In,78610,TX
Centerville,35.73989,-87.47314,Sonic Drive-In,37033,TN
Centralia,39.2186,-92.13855,SONIC Drive In,65240,MO
Scottsville,36.75114,-86.19313,McDonald's,42164,KY
Norfolk,42.04138,-97.41227,Domino's Pizza,68701,NE
Blacksburg,35.1668,-81.4496,Wendy's,29702,SC
Gaffney,35.10839,-81.605653,Krystal,29340,SC
Saint Paul,44.8992,-93.0805,KFC,55118,MN
Hamburg,41.17586,-74.58964,Domino's Pizza,7419,NJ
Missoula,46.839918,-114.029859,McDonald's,59801,MT
Clarksdale,34.19678,-90.56477,Domino's Pizza,38614,MS
Jackson,43.460735,-110.76627,Domino's Pizza,83001,WY
Bossier City,32.53442,-93.70767,Five Guys,71111,LA
Helena,46.62154,-112.02211,Quiznos,59602,MT
Laurel,45.6673,-108.771,Hardee's,59044,MT
Evanston,41.26789,-110.9667,Domino's Pizza,82930,WY
Horn Lake,34.9519,-90.05072,Domino's Pizza,38637,MS
Hernando,34.82593,-89.97155,Domino's Pizza,38632,MS
Great Falls,47.5073,-111.237,Domino's Pizza,59405,MT
Spruce Pine,35.8873,-82.0646,Taco Bell,28777,NC
Statesville,35.7961,-80.9389,McDonald's,28625,NC
Statesville,35.787323,-80.889688,Hardee's,28677,NC
Sylva,35.362077,-83.202253,Bojangles' Famous Chicken 'n Biscuits,28779,NC
Bennettsville,34.608235,-79.67963,McDonald's,29512,SC
Greenville,35.565196,-77.357115,Arby's,27858,NC
Greenville,35.6085,-77.3953,McDonald's,27834,NC
Greenville,35.5748,-77.38778,McDonald's,27834,NC
Dunn,35.302124,-78.60114,Bojangles' Famous Chicken 'n Biscuits,28334,NC
Spartanburg,34.922449,-81.98615,Waffle House,29301,SC
Swansboro,34.68926,-77.0681,McDonald's,28584,NC
West Palm Beach,26.6924,-80.1117,KFC,33415,FL
Plainfield,40.63,-74.4006,Burger King,7062,NJ
Caldwell,40.85133,-74.300796,Burger King,7006,NJ
Burlington,36.066331,-79.429866,Bojangles' Famous Chicken 'n Biscuits,27215,NC
Ahoskie,36.27627,-76.97745,Burger King,27910,NC
Sanford,35.459631,-79.144912,Arby's,27332,NC
Henderson,36.3325,-78.4347,Wendy's,27536,NC
Norwich,42.52043,-75.52266,McDonald's,13815,NY
Oceanside,40.634483,-73.640591,Burger King,11572,NY
Laurinburg,34.754263,-79.477012,Wendy's,28352,NC
Laurinburg,34.75966,-79.469868,Arby's,28352,NC
Laurinburg,34.7605,-79.46914,McDonalds,28352,NC
Laurinburg,34.7585,-79.472,KFC,28352,NC
Scottsbluff,41.87787,-103.67603,Sonic Drive-In,69361,NE
Scottsbluff,41.8743,-103.671,Arby's,69361,NE
North Platte,41.12108,-100.76172,Quiznos,69101,NE
Wayne,42.235,-97.00426,McDonald's,68787,NE
Meridian,43.60024,-116.39225,Jimmy John's,83642,ID
Boise,43.57116,-116.18707,Pizza Hut,83705,ID
Watertown,44.88916,-97.06827,Jimmy John's,57201,SD
Huron,44.3658,-98.2135,Domino's Pizza,57350,SD
Huron,44.34411,-98.21403,Burger King,57350,SD
Huron,44.34454,-98.21429,McDonald's,57350,SD
Rapid City,44.09808,-103.19936,McDonald's,57701,SD
Rapid City,44.1073,-103.2209,Hardee's,57701,SD
Rapid City,44.088,-103.19784,McDonald's,57701,SD
Rapid City,44.079673,-103.2255,Hardee's,57701,SD
Rapid City,44.08732,-103.19405,Hardee's,57701,SD
Rapid City,44.0617,-103.23109,McDonald's,57701,SD
Aberdeen,45.45884,-98.4598,Wendy's,57401,SD
Aberdeen,45.458682,-98.437843,Taco Bell,57401,SD
Aberdeen,45.47083,-98.49103,McDonald's,57401,SD
Aberdeen,45.459717,-98.463788,McDonald's,57401,SD
Aberdeen,45.45918,-98.47017,Arby's,57401,SD
Henderson,36.026806,-115.084724,Wendy's,89074,NV
Espanola,36.006202,-106.065142,Taco Bell,87532,NM
Espanola,36.0153,-106.0671,Wendy's,87532,NM
Carson City,39.1292,-119.7712,Wendy's,89701,NV
Carson City,39.12965,-119.77112,Taco Bell,89701,NV
Carson City,39.170384,-119.764318,Jack in the Box,89701,NV
Las Vegas,36.1449,-115.2048,Domino's Pizza,89102,NV
Fallon,39.4746,-118.7938,KFC,89406,NV
Fallon,39.47546,-118.79167,Taco Bell,89406,NV
Fallon,39.47598,-118.80079,McDonald's,89406,NV
Fallon,39.47428,-118.78112,Jack In The Box,89406,NV
Taos,36.38368,-105.58719,Pizza Hut,87571,NM
Ruidoso,33.3243,-105.65231,Taco Bell,88345,NM
Taos,36.3931,-105.58247,Domino's Pizza,87571,NM
Raton,36.88486,-104.43919,Domino's Pizza,87740,NM
Los Lunas,34.81076,-106.69808,Domino's Pizza,87031,NM
Albuquerque,35.05507,-106.73832,Domino's Pizza,87121,NM
Albuquerque,35.14474,-106.69405,Domino's Pizza,87120,NM
Albuquerque,35.195614,-106.65914,Burger King,87114,NM
Ruidoso,33.32832,-105.66307,Domino's Pizza,88345,NM
Ruidoso,33.3238,-105.6292,McDonalds,88345,NM
Silver City,32.7853,-108.2403,Wendy's,88061,NM
Silver City,32.7786,-108.2739,Blake's LotaBurger,88061,NM
Silver City,32.786569,-108.252269,Arby's,88061,NM
Socorro,34.06919,-106.89295,Burger King,87801,NM
Socorro,34.07221,-106.89317,McDonald's,87801,NM
Socorro,34.06673,-106.8929,Domino's Pizza,87801,NM
Socorro,34.045867,-106.89187,Arby's,87801,NM
Truth Or Consequences,33.15464,-107.2482,McDonald's,87901,NM
Tucumcari,35.15413,-103.72482,McDonald's,88401,NM
Del Rio,29.3698,-100.886,Sonic Drive-In,78840,TX
Niagara Falls,43.106999,-78.983287,Burger King,14304,NY
Crossville,35.9554,-85.0318,Wendy's,38555,TN
Crossville,35.959965,-84.98514,Taco Bell,38555,TN
Harriman,35.91321,-84.58305,Wendy's,37748,TN
Harriman,35.91298,-84.582,Taco Bell,37748,TN
Watertown,44.8899,-97.1091,Domino's Pizza,57201,SD
Watertown,44.933737,-97.099966,Culver's,57201,SD
Watertown,44.88968,-97.09631,Arby's,57201,SD
Watertown,44.8913,-97.0591,McDonald's,57201,SD
Watertown,44.89057,-97.11095,McDonald's,57201,SD
Jonesborough,36.302524,-82.455268,Bojangles' Famous Chicken 'n Biscuits,37659,TN
Johnson City,36.312,-82.3876,Taco Bell,37604,TN
Port Washington,40.838347,-73.703483,Burger King,11050,NY
Greenville,33.3751,-91.04145,Hardee's,38701,MS
Griffin,33.276203,-84.291451,Hardee's,30223,GA
Greencastle,39.79087,-77.73131,Hardee's,17225,PA
Cobleskill,42.67885,-74.47783,McDonald's,12043,NY
Cynthiana,38.38122,-84.30691,Hardee's,41031,KY
Albany,42.681,-73.839,Burger King,12203,NY
East Moline,41.492752,-90.456137,Hardee's,61244,IL
Fort Dodge,42.506139,-94.177668,Hardee's,50501,IA
Fort Madison,40.630143,-91.32324,Hardee's,52627,IA
Burlington,44.47368,-73.21676,Handy's Lunch,5401,VT
Trenton,40.0744,-93.59673,Hardee's,64683-2643,MO
Trenton,34.870086,-85.513707,Hardee's,30752,GA
Tupelo,34.25519,-88.74546,Hardee's,38801-3147,MS
Newton Falls,41.186932,-80.974449,Arby's,44444,OH
South Hill,36.718489,-78.117308,Hardee's,23970,VA
Spring City,35.691036,-84.862521,Hardee's,37381,TN
Stuart,36.639372,-80.270101,Hardee's,24171,VA
Somerset,40.4858,-74.4727,Hardee's,8873,NJ
Ballinger,31.7213,-99.9616,SONIC Drive In,76821,TX
Bay City,28.98364,-95.96494,McDonald's,77414,TX
Bay City,28.983318,-95.956889,Jack in the Box,77414,TX
Waco,31.57952,-97.17198,McDonald's,76708,TX
Port Jefferson Station,40.9203,-73.0521,Five Guys,11776,NY
Hillsboro,32.00572,-97.09507,Taco Bell,76645,TX
Wading River,40.9435,-72.8425,McDonald's,11792,NY
Elyria,41.34579,-82.0674,Burger King,44035,OH
Delaware,40.289973,-83.067971,McDonald's,43015,OH
Hillsboro,32.00897,-97.09784,Jack in the Box,76645,TX
Hillsboro,32.04505,-97.09023,Burger King,76645,TX
Cleveland,41.4208,-81.60833,Taco Bell,44125,OH
Cleveland,41.501359,-81.532359,Burger King,44121,OH
Cleveland,41.419301,-81.759695,Long John Silver's,44130,OH
El Campo,29.180916,-96.260904,Jack in the Box,77437,TX
Martinsville,36.6963,-79.8755,McDonald's,24112,VA
Dayton,39.8467,-84.1141,KFC,45424,OH
Staunton,38.1238,-79.0648,McDonald's,24401,VA
Batesville,39.309801,-85.21749,Wendy's,47006,IN
Burlington,39.01995,-84.6896,White Castle,41005,KY
Alexandria,38.962674,-84.392852,Burger King,41001,KY
West Chester,39.35413,-84.36907,Burger King,45069,OH
Milwaukee,42.9596,-87.9102,KFC,53207,WI
Cincinnati,39.26312,-84.41687,Wendy's,45241,OH
Hebron,39.079748,-84.706751,Gold Star Chili,41048,KY
Mason,39.30788,-84.3149,QDOBA Mexican Eats,45040,OH
Ravenna,41.11121,-81.24625,Wendy's,44266,OH
Gainesville,33.624161,-97.158531,Wendy's,76240,TX
Lewistown,39.1611,-78.1555,McDonald's,17044,PA
New Market,38.648,-78.6745,McDonald's,22844,VA
Radford,37.14306,-80.579291,Bojangles' Famous Chicken 'n Biscuits,24141,VA
Blacksburg,37.20121,-80.398964,Bojangles' Famous Chicken 'n Biscuits,24060,VA
Christiansburg,37.1688,-80.4209,Hardee's,24073,VA
Christiansburg,37.16492,-80.4227,Arby's,24073,VA
Christiansburg,37.162967,-80.421102,Taco Bell,24073,VA
Salem,37.266861,-80.025292,McDonald's,24153,VA
Salem,37.290521,-80.076398,McDonald's,24153,VA
Roanoke,37.2465,-79.96064,McDonald's,24014,VA
Burlington,39.022686,-84.709995,Gold Star Chili,41005,KY
Newport,39.0281,-84.4511,Arby's,41076,KY
Harrison,39.2585,-84.8015,Waffle House,45030,OH
Newport,39.027607,-84.449263,Wendy's,41076,KY
Cincinnati,39.2923,-84.3932,KFC,45241,OH
Canton,40.856422,-81.434206,Wendy's,44718,OH
Cincinnati,39.28594,-84.44577,Wendy's,45246,OH
Bridgewater,38.3876,-78.969,McDonald's,22812,VA
Harrisonburg,38.4432,-78.8578,McDonald's,22801,VA
Cincinnati,39.2221,-84.4417,White Castle,45215,OH
Cincinnati,39.29211,-84.31342,McDonald's,45249,OH
Minerva,40.733769,-81.094895,Hardee's,44657,OH
Carrollton,40.58025,-81.09295,Wendy's,44615,OH
Cincinnati,39.20135,-84.52084,McDonald's,45224,OH
Newport,39.02779,-84.45143,Taco Bell,41076,KY
Oxford,39.51006,-84.74151,Jimmy John's,45056,OH
Greenup,38.567286,-82.83007,Arby's,41144,KY
Ashland,38.481963,-82.645262,Arby's,41102,KY
Yukon,35.46437,-97.72459,McDonald's,73099,OK
Sherwood,45.3656,-122.8477,McDonald's,97140,OR
Wilkes Barre,41.249908,-75.856264,Wendy's,18702,PA
Kingston,41.257654,-75.883083,Arby's,18704,PA
Richlands,37.09416,-81.81229,McDonald's,24641,VA
Red Bud,38.19885,-89.99387,McDonald's,62278,IL
Rensselaer,40.94137,-87.21633,McDonald's,47978,IN
Romulus,42.24591,-83.347506,McDonald's,48174,MI
Saratoga Springs,43.0983,-73.74834,Mcdonalds,12866,NY
North Branch,45.51044,-92.99022,McDonald's,55056,MN
Mansura,31.061466,-92.05434,McDonald's,71350,LA
Marathon,44.94063,-89.84137,McDonalds,54448,WI
Newport,39.07865,-84.48072,McDonald's,41071,KY
Newton,41.6994,-93.04462,McDonald's,50208,IA
North Little Rock,34.75545,-92.26144,McDonald's,72114,AR
North Little Rock,34.78973,-92.22685,McDonald's,72116,AR
Shreveport,32.44294,-93.7199,Sonic Drive-In,71105,LA
Shreveport,32.47917,-93.72108,Sonic Drive-In,71105,LA
Springdale,36.16732,-94.1166,SONIC Drive In,72764,AR
Rochelle,41.93495,-89.06897,McDonald's,61068,IL
Robinson,39.00568,-87.75446,McDonald's,62454,IL
Ridgecrest,35.62427,-117.66919,McDonald's,93555,CA
Ripley,35.76193,-89.54478,McDonald's,38063,TN
Mineola,32.67506,-95.4846,McDonald's,75773,TX
Midland,43.6592,-84.24676,McDonald's,48642,MI
Mineral Wells,32.81028,-98.08335,McDonald's,76067,TX
Pittsburgh,40.463396955,-79.824348092,KFC,15235,PA
Okmulgee,35.6196,-95.9609,McDonald's,74447,OK
Oklahoma City,35.421,-97.50752,McDonald's,73129,OK
Oneida,36.51547,-84.50623,McDonald's,37841,TN
Mchenry,42.326015,-88.27409,McDonald's,60050,IL
Fredericktown,37.56399,-90.28917,SONIC Drive In,63645,MO
Fulton,38.86677,-91.94391,SONIC Drive In,65251,MO
Galena,37.07537,-94.6439,SONIC Drive In,66739,KS
Marysville,39.13864,-121.59073,McDonald's,95901,CA
Martinsville,39.406806,-86.437117,McDonald's,46151,IN
Keokuk,40.40513,-91.39253,Wendy's,52632,IA
Marion,36.844017,-81.501597,McDonald's,24354,VA
Marlin,31.30594,-96.87568,McDonald's,76661,TX
Marshall,39.417984,-87.69309,McDonald's,62441,IL
Weslaco,26.15322,-97.95739,McDonald's,78596,TX
Wenatchee,47.435873,-120.322573,McDonald's,98801,WA
Maysville,38.64331,-83.77966,McDonald's,41056,KY
Waterford,41.37086,-72.15436,McDonald's,6385,CT
Waynesboro,33.10108,-82.02278,McDonald's,30830,GA
Waynesville,39.526698,-84.089636,McDonald's,45068,OH
West Chester,39.3722,-84.38413,McDonald's,45069,OH
Metairie,30.00641,-90.20038,McDonald's,70003,LA
Metropolis,37.15362,-88.71232,McDonald's,62960,IL
Mexico,39.14706,-91.88952,McDonald's,65265,MO
Michigan City,41.690426,-86.894004,McDonald's,46360,IN
Saint James,37.996497,-91.632136,McDonald's,65559,MO
Ruston,32.52545,-92.64007,McDonalds,71270,LA
Rutland,43.59586,-72.96926,McDonald's,5701,VT
Saint Albans,44.837665,-73.080817,McDonald's,5478,VT
Saint Clair,42.818354,-82.505125,McDonald's,48079,MI
Lake Bluff,42.278492,-87.87174,Meatheads,60044-2219,IL
Andalusia,31.308188,-86.478617,Sonic Drive-In,36420,AL
Richmond,37.5904,-77.5048,Sonic Drive In,23230,VA
Alamosa,37.46773,-105.876,SONIC Drive In,81101,CO
Alexandria,31.2946,-92.47741,Sonic Drive-In,71303,LA
Saint Robert,37.82303,-92.13962,McDonald's,65584,MO
Salem,37.636788,-91.535633,McDonald's,65560,MO
Mitchell,38.72474,-86.4788,McDonald's,47446,IN
Monroe,32.52379,-92.11232,McDonald's,71201,LA
Kirksville,40.18456,-92.57138,McDonald's,63501,MO
San Antonio,29.43531,-98.70938,McDonald's,78251,TX
Sand Springs,36.1354,-96.11528,McDonald's,74063-6571,OK
Kennewick,46.22777,-119.23849,SONIC Drive In,99336,WA
Keokuk,40.41772,-91.40538,SONIC Drive In,52632,IA
Indianola,33.45755,-90.64216,SONIC Drive In,38751,MS
Jackson,31.53244,-87.8908,SONIC Drive In,36545,AL
Jonesboro,32.23929,-92.71044,Sonic Drive-In,71251,LA
Jefferson City,38.55429,-92.15143,SONIC Drive In,65101,MO
Mount Orab,39.038742,-83.92073,Wendy's,45154,OH
Muncie,40.172369,-85.381619,Wendy's,47302,IN
Muncie,40.192966,-85.416889,Wendy's,47303,IN
Independence,38.93166,-84.54565,Wendy's,41051,KY
Indianola,33.45762,-90.63505,Wendy's,38751,MS
Jackson,43.478252,-110.77098,Wendy's,83001,WY
Jackson,37.55775,-83.38138,Wendy's,41339,KY
Prestonsburg,37.6771,-82.77852,Wendy's,41653,KY
Wapakoneta,40.5638,-84.17383,Waffle House,45895,OH
Tifton,31.47235,-83.50424,Wendy's,31794,GA
Tremonton,41.71128,-112.20011,Wendy's,84337,UT
Tell City,37.94072,-86.76195,Wendy's,47586,IN
Sapulpa,35.98833,-96.11264,McDonald's,74066,OK
Gunnison,38.54475,-106.92394,SONIC Drive In,81230,CO
Greenville,33.38493,-91.04045,SONIC Drive In,38701,MS
Gulfport,30.457777,-89.10041,SONIC Drive In,39503,AL
Scott,30.24443,-92.10608,McDonald's,70583,LA
Pine City,45.84622,-92.97329,McDonald's,55063,MN
Pikeville,37.50474,-82.53548,McDonald's,41501,KY
Pikeville,37.51781,-82.56601,McDonald's,41501,KY
Amherst,41.416894,-82.208865,Mr. Hero,44001,OH
Bedford,41.41074,-81.50282,Mr Hero,44146,OH
Taylorville,39.55344,-89.2988,McDonald's,62568,IL
Haughton,32.55632,-93.61279,Sonic Drive-In,71037,LA
Tuskegee,32.42699,-85.6932,Burger King,36083,AL
Hazel Green,34.93102,-86.57292,Sonic Drive-In,35750-8653,AL
Piney Flats,36.4255,-82.31592,McDonald's,37686,TN
Muscle Shoals,34.7416,-87.66823,Taco Bell,35661,AL
